STATION,STATION_NAME,DATE,TPCP,TSNW,MMXT,MMNT
GHCND:US1MANF0010,QUINCY 2.9 E MA US,20131201,1309,152,-9999,-9999
GHCND:US1MANF0010,QUINCY 2.9 E MA US,20140101,400,208,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20100801,64,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20100901,692,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20101001,1123,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20101101,430,8,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20101201,1240,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110101,30,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110301,511,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110401,99,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110501,436,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110601,334,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110701,120,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110801,2136,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20110901,1830,0,-9999,-9999
GHCND:US1MAWR0007,MILFORD 0.5 W MA US,20111001,265,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20111201,933,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120101,838,224,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120201,89,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120301,629,10,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120401,799,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120501,938,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120601,577,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120701,540,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120801,1545,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20120901,959,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20121001,843,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20121101,72,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20121201,1741,33,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130101,580,87,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130201,3037,691,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130301,1562,457,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130401,468,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130501,796,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130601,293,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130701,507,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130801,62,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20130901,356,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20131001,122,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20131101,224,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20131201,1740,287,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140101,1684,617,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140201,1427,313,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140301,1199,38,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140401,789,3,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140501,855,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140601,318,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140701,1143,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140801,81,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20140901,152,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20141001,246,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20141101,1009,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20141201,1595,10,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150101,2386,675,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150201,2034,1090,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150301,1020,211,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150401,122,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150501,244,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150601,1595,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150701,743,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150801,342,0,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20150901,440,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20090701,1018,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20090801,1327,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20090901,472,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20091001,1354,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20091101,1066,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20091201,653,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20100301,1839,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20100401,449,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20100501,450,0,-9999,-9999
GHCND:US1MAES0009,HAVERHILL 0.8 N MA US,20100601,199,-9999,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20140601,63,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20140701,1597,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20140801,282,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20140901,20,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20141001,1520,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20141101,992,43,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20141201,720,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150101,135,77,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150201,30,59,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150301,180,23,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150401,312,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150501,109,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150601,338,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150701,146,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150801,401,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20150901,501,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20151001,943,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20151101,467,0,-9999,-9999
GHCND:US1MAPL0013,MARSHFIELD 2.9 E MA US,20151201,284,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130301,56,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130401,495,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130501,949,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130601,2676,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130701,285,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130801,755,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20130901,401,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20131001,375,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20131101,1129,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20131201,1625,226,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140101,1542,637,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140201,1868,502,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140301,1223,42,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140401,1180,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140501,477,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140601,435,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140701,1066,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140801,221,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20140901,215,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20141001,2020,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20141101,1697,40,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20141201,1570,13,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150101,930,843,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150201,973,1551,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150301,1141,196,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150401,628,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150501,141,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150601,1576,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150701,709,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150801,519,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20150901,602,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20151001,1209,-9999,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20151101,779,0,-9999,-9999
GHCND:US1MAPL0012,EAST BRIDGEWATER 1.7 WNW MA US,20151201,1146,25,-9999,-9999
GHCND:US1MAES0007,LYNN 0.8 NE MA US,20090401,450,0,-9999,-9999
GHCND:US1MAES0007,LYNN 0.8 NE MA US,20090501,463,0,-9999,-9999
GHCND:US1MAES0007,LYNN 0.8 NE MA US,20090601,924,0,-9999,-9999
GHCND:US1MAES0007,LYNN 0.8 NE MA US,20090701,1572,0,-9999,-9999
GHCND:US1MAES0007,LYNN 0.8 NE MA US,20090801,745,0,-9999,-9999
GHCND:US1MAES0007,LYNN 0.8 NE MA US,20090901,609,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20141101,521,25,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20141201,1504,25,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150101,1004,499,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150201,2244,1297,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150301,1081,255,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150401,336,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150501,90,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150601,1083,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150701,843,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150801,345,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20150901,517,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20151001,726,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20151101,726,0,-9999,-9999
GHCND:US1MAPL0015,ABINGTON 1.2 NNE MA US,20151201,797,25,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20090401,0,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20090501,593,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20090601,760,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20090701,1083,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20090801,902,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20090901,640,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20091001,1460,5,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20091101,1079,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20091201,1361,285,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100101,1377,506,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100201,1220,176,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100301,4060,26,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100401,472,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100501,701,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100601,785,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100701,961,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100801,1715,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20100901,419,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20101001,1146,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20101101,911,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20101201,1412,513,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110101,2378,882,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110201,1490,465,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110301,548,21,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110401,1327,84,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110501,730,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110601,1350,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110701,738,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110801,1887,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20110901,1113,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20111001,2924,30,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20111101,940,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20111201,933,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120101,898,120,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120201,245,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120301,454,93,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120401,742,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120501,950,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120601,1360,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120701,978,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120801,1021,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20120901,1182,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20121001,963,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20121101,440,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20121201,897,66,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130101,467,135,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130201,1776,780,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130301,600,217,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130401,474,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130501,904,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130601,2710,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130701,746,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130801,533,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20130901,433,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20131001,259,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20131101,619,3,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20131201,1339,343,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140101,717,174,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140201,1713,610,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140301,1468,90,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140401,669,3,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140501,674,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140601,633,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140701,1186,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140801,105,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20140901,495,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20141001,817,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20141101,1561,82,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20141201,1724,11,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150101,654,231,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150201,1372,1154,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150301,1102,195,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150401,634,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150501,123,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150601,1836,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150701,649,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150801,237,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150901,252,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20151001,315,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20151101,420,0,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20151201,1296,38,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090301,340,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090401,953,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090501,757,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090601,737,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090701,1612,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090801,198,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20090901,308,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20091001,1223,8,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20091101,222,0,-9999,-9999
GHCND:US1MAWR0002,WESTBOROUGH 2.2 NE MA US,20091201,86,58,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090201,399,161,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090301,1057,285,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090401,1140,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090501,664,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090601,1157,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090701,2516,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090801,954,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20090901,577,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20091001,1347,5,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20091101,1043,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20091201,1385,160,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100101,788,270,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100201,1320,102,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100301,3372,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100401,451,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100501,834,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100601,637,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100701,409,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100801,1011,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20100901,754,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20101001,1203,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20101101,961,8,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20101201,1287,249,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110101,1018,548,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110201,6904,343,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110301,743,25,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110401,1373,99,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110501,675,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110601,1817,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110701,483,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110801,3576,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20110901,1674,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20111001,1939,119,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20111101,1138,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20111201,1050,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120101,900,226,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120201,37,3,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120301,154,5,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120401,992,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120501,1063,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120601,1122,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120701,0,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120801,1075,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20120901,797,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20121001,1401,0,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20121101,149,23,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20121201,1560,305,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20130101,364,130,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20130201,2125,826,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,20130301,487,184,-9999,-9999
